@relation Pulsar_Feature_Data_Type_6
@attribute Feature_1 numeric
@attribute Feature_2 numeric
@attribute Feature_3 numeric
@attribute Feature_4 numeric
@attribute Feature_5 numeric
@attribute Feature_6 numeric
@attribute Feature_7 numeric
@attribute Feature_8 numeric
@attribute Feature_9 numeric
@attribute Feature_10 numeric
@attribute Feature_11 numeric
@attribute Feature_12 numeric
@attribute Feature_13 numeric
@attribute Feature_14 numeric
@attribute Feature_15 numeric
@attribute Feature_16 numeric
@attribute Feature_17 numeric
@attribute Feature_18 numeric
@attribute Feature_19 numeric
@attribute Feature_20 numeric
@attribute class {0,1,2}
@data
19.160516821154644,52.612510321908914,3.498625248210871,10.92536155890088,221.91383,63.068035,0.46347635738061715,-1.085076006030645,0.9796727313010649,0.007708572312532982,-1.1449579309901678,0.6892826441998356,0.9615444721512544,0.018372881403763718,-1.2258505064734828,0.7964884426768761,49.70606769723089,25.32396221546309,0.006630948007153273,-0.8402679914296627,1,%/usr/src/app/PulsarFeatureLab/Data/IO/1255197408_100_bins_PSR_0452-1759.pfd
105.40739512137863,42.046982247914656,1.105401957592074,2.71606611188946,9.959542,1.508026,-0.10728643513973729,-0.575145272580543,0.21107789978405606,0.18110485489305306,1.2103695139475754,0.5497850271770104,0.14155672887756315,0.18398559172665105,2.090067439037396,5.155953247586126,45.394186429660124,28.416117397145,0.15258164708961688,-1.1267031372543894,0,%/usr/src/app/PulsarFeatureLab/Data/IO/1222697776_DM124.60_ACCEL_0_5_23_30_05.03_-15_32_28.86_7306.99ms_Cand_rfi.pfd
108.62704623126228,48.50808371245384,0.3888816698242244,0.10828707118695347,3.2382581,0.57282144,0.5061148662125752,-0.37190728802966433,0.16834501980712974,0.09483980211682852,0.5065252466218468,0.22607203657281394,0.1478631398839748,0.10268243782582831,1.2921170136328852,3.0823172664969274,45.7249804147162,28.856239988627337,0.11352983164931017,-1.1654127982083446,0,%/usr/src/app/PulsarFeatureLab/Data/IO/1222697776_DM144.10_ACCEL_0_4_23_41_42.76_-10_20_02.01_8566.62ms_Cand_rfi.pfd
30.65638094885709,36.39390906613557,4.334831666786916,20.661559138936177,22.137678,7.129584,0.5838741122318873,-0.7779836001168721,0.5429516337472768,0.068508294898713,-0.05956653663997695,-0.5072477532401791,0.46544379667343827,0.18186315104742065,-0.8913984152742472,0.23339557242434195,48.174632940592666,24.941747251772618,0.05804656648398697,-0.7838777635830874,1,%/usr/src/app/PulsarFeatureLab/Data/IO/1254594264_100_bins_PSR_0304+1932.pfd
110.46206868842188,46.251025957184034,0.37602640993908826,0.6004748040886194,3.5859008,0.48099223,0.9547631298163894,0.4135209351341804,0.20497692610421012,0.11970199393436176,0.07370434415143237,-0.48704911078586743,0.18721106211959027,0.11666707053309519,1.1853307807165687,2.25516233694235,50.58690926075272,28.58996541423567,0.08591965989680113,-1.1749014501039128,0,%/usr/src/app/PulsarFeatureLab/Data/IO/1222697776_DM133.85_ACCEL_0_4_23_34_32.65_-11_35_39.59_6359.79ms_Cand_rfi.pfd
67.96984095457957,30.670603367741087,2.9112873304761235,15.54008032933561,10.704723,3.0320911,-0.031139309413730974,-1.112557040322861,0.23665654949435502,0.2488763386952279,0.8534874503791406,-0.33346425705147986,0.14277266919223672,0.21040869818830255,2.339532390484435,6.038661020349938,41.44273829979434,27.623510996429545,0.32711202934214134,-0.9930001536623023,0,%/usr/src/app/PulsarFeatureLab/Data/IO/1222697776_DM119.85_ACCEL_0_2_23_29_31.44_-15_47_03.39_13154.44ms_Cand_rfi.pfd
118.82100466581987,47.54490692614183,0.07781892865435884,-0.01638792599233385,3.4399548,0.8459567,0.7032480633089495,-0.7772255489180973,0.1697769818615784,0.06478195467823909,0.36310779421276496,0.7005773542260694,0.16145372201096284,0.10706223065327461,-0.1580528222963038,-0.45308023844697143,43.940007266955085,29.40433240665215,0.21689913203584288,-1.263495512374777,0,%/usr/src/app/PulsarFeatureLab/Data/IO/1222697776_DM137.35_ACCEL_0_6_23_43_56.97_-11_20_36.48_5794.50ms_Cand_rfi.pfd
106.55367062734199,38.31922288316345,1.1201921873325247,3.524621849432644,4.6642995,1.4868807,1.2001879564459192,0.30185349985740917,0.21600790098220352,0.157004768317726,-0.03963724930253008,-0.6315962588469608,0.14498174340334713,0.17277641296712704,2.290547823032979,6.497604390941952,42.22435224003298,29.826089433097845,0.267641131812538,-1.2556978232502796,0,%/usr/src/app/PulsarFeatureLab/Data/IO/1222697776_DM128.85_ACCEL_0_2_23_35_06.34_-10_20_02.01_13136.61ms_Cand_rfi.pfd
110.58047755262913,56.835988222404985,0.2597416198749472,-0.6009060312856693,6.2209997,1.3479991,0.03017693805887491,-1.488682979365772,0.21728005611823115,0.12862680601783838,-0.6671166056131778,0.02915403714241549,0.19370279062796897,0.1347179759873616,-0.27198972686586903,-0.36402365450393237,43.46834692311878,28.066122933832418,0.2827593499906235,-1.0752955947491496,0,%/usr/src/app/PulsarFeatureLab/Data/IO/1222697776_DM124.10_ACCEL_0_12_23_36_13.35_-15_17_52.85_590.99ms_Cand_noise.pfd
22.63765924905709,32.25698418159722,5.017978110756053,28.558061328289384,23.729832,7.0639696,0.6582277084859545,-0.7967920282087153,0.6234012081321887,0.0553500395354285,-0.5533563848973001,-0.06756962085465013,0.5918865405107819,0.07053209744207622,0.043814399334462385,-0.09854663665519459,49.13623427277407,25.293472980718583,0.03635710958799211,-0.8209469526223003,1,%/usr/src/app/PulsarFeatureLab/Data/IO/1256407632_100_bins_PSR_J0450-1248.pfd
113.87621446459325,43.41151017852675,0.5893561441860531,1.71756136954156,5.65921,1.1683735,1.0193316046807013,1.4307229742168683,0.24277589148211937,0.13834994745613052,0.07107405638957241,-0.9824782006556352,0.16941307146894913,0.14966351742457934,2.164082062300479,5.916367297751334,44.50890374499167,28.802726541757913,0.15186962321586234,-1.15801903487134,0,%/usr/src/app/PulsarFeatureLab/Data/IO/1222697776_DM119.35_ACCEL_0_2_23_29_35.58_-09_49_30.86_10373.16ms_Cand_rfi.pfd
116.41310084274251,46.52577061051363,0.1525172365016325,0.14280165135512535,3.0154004,0.65890557,1.4567341719163656,1.318452493060109,0.17635504213075298,0.13249954630159957,-0.19313971778172703,1.017867751573574,0.14723785581788873,0.12218666162430229,0.7585169054926933,2.0519787982530477,45.37813777753899,30.330805946058312,0.147494148971039,-1.304604403685838,0,%/usr/src/app/PulsarFeatureLab/Data/IO/1222697776_DM106.85_ACCEL_0_2_23_37_20.08_-15_17_52.85_9862.48ms_Cand_rfi.pfd
115.05147692422577,59.943352711870936,0.06373023728528525,-0.5571994750116955,5.8320494,0.6752133,0.10013517067405343,-1.2867735020850521,0.2109214071604715,0.0983262916382064,-0.25916924236748073,-0.7968664315552898,0.19935938099018038,0.10038957671622305,0.9329047327135078,1.9245721329921315,46.236787709289835,28.703868432480217,0.14165640052355835,-1.1744718361297086,0,%/usr/src/app/PulsarFeatureLab/Data/IO/1222697776_DM114.60_ACCEL_0_6_23_42_50.44_-11_20_36.48_3514.62ms_Cand_rfi.pfd
13.688631621147106,29.885241623656917,6.142618064042354,42.30058250077879,42.656235,14.500364,0.6562798650382561,-0.8262654537167662,0.836051931244822,0.023432197066059174,0.0226887983671618,-0.6030241719786913,0.8133576587883088,0.03819319174623738,-0.14087095518953835,-0.3893989970477949,49.34275912765738,24.72845885609503,0.008595036799964983,-0.7534974947406083,?,%/usr/src/app/PulsarFeatureLab/Data/IO/1256407632_100_bins_PSR_0459-0210.pfd
